x,y,z,yaw,pitch,roll
-0.10,-2.49,1.30,-18.30,14.04,-11.62
-0.10,-2.49,1.30,-54.30,0.04,13.38
-0.10,-2.49,1.30,161.70,7.04,-1.62
-0.10,-2.49,1.30,-90.30,7.04,-6.62
-0.10,-2.49,1.30,-90.30,-9.96,13.38
-0.10,-2.49,1.30,17.70,7.04,-1.62
-0.10,-2.49,1.30,53.70,-16.96,13.38
-0.10,-2.49,1.30,161.70,14.04,8.38
-0.10,-2.49,1.30,-90.30,7.04,8.38
-0.10,-2.49,1.30,17.70,0.04,-1.62
-0.10,-2.49,1.30,-90.30,14.04,-1.62
-0.10,-2.49,1.30,89.70,14.04,-1.62
-0.10,-2.49,1.30,125.70,14.04,-1.62
-0.10,-2.49,1.30,-18.30,0.04,3.38
-0.10,-2.49,1.30,161.70,0.04,3.38
2.40,-2.49,0.80,129.55,-10.15,3.82
2.40,-2.49,0.80,-50.45,13.85,3.82
2.40,-2.49,0.80,-122.45,-10.15,-1.18
2.40,-2.49,0.80,-86.45,-10.15,-11.18
2.40,-2.49,0.80,-50.45,-10.15,3.82
2.40,-2.49,0.80,165.55,13.85,-1.18
2.40,-2.49,0.80,93.55,13.85,-11.18
2.40,-2.49,0.80,-14.45,13.85,-6.18
2.40,-2.49,0.80,-158.45,6.85,-6.18
2.40,-2.49,0.80,-158.45,6.85,13.82
2.40,-2.49,0.80,57.55,13.85,-11.18
2.40,-2.49,0.80,129.55,6.85,8.82
2.40,-2.49,0.80,-50.45,6.85,-1.18
2.40,-2.49,0.80,-122.45,6.85,-1.18
2.40,-2.49,0.80,-86.45,6.85,-6.18
2.40,-2.49,0.80,-86.45,-17.15,3.82
2.40,-2.49,0.80,-122.45,13.85,-1.18
2.40,-2.49,0.80,165.55,-10.15,-6.18
2.40,-2.49,0.80,-122.45,-3.15,8.82
2.40,-2.49,0.80,57.55,6.85,13.82
2.40,-2.49,0.80,-122.45,-3.15,-11.18
2.40,-2.49,0.80,-14.45,-17.15,8.82
2.40,-2.49,0.80,21.55,-17.15,-11.18
2.40,-2.49,0.80,93.55,-17.15,-1.18
2.40,-2.49,0.80,57.55,13.85,3.82
2.40,-2.49,0.80,-14.45,6.85,3.82
2.40,-2.49,0.80,165.55,13.85,-11.18
2.40,-2.49,0.80,57.55,-17.15,-1.18
2.40,-2.49,0.80,-122.45,13.85,13.82
2.40,-2.49,0.80,165.55,6.85,-1.18
2.40,-2.49,0.80,-50.45,6.85,-6.18
2.40,-2.49,0.80,-50.45,6.85,8.82
2.40,-2.49,0.80,-50.45,-17.15,3.82
2.40,-2.49,0.80,-14.45,-3.15,3.82
2.40,-2.49,0.80,-122.45,13.85,3.82
2.40,-2.49,0.80,93.55,-3.15,8.82
2.40,-2.49,0.80,57.55,-3.15,-6.18
2.40,-2.49,0.80,129.55,-10.15,-6.18
2.40,-2.49,0.80,-50.45,-17.15,8.82
2.40,-2.49,0.80,-50.45,-3.15,-1.18
2.40,-2.49,0.80,-86.45,-3.15,3.82
2.40,-2.49,0.80,-86.45,13.85,-11.18
2.40,-2.49,0.80,165.55,6.85,-11.18
2.40,-2.49,0.80,57.55,13.85,-1.18
2.40,-2.49,0.80,93.55,13.85,13.82
2.40,-2.49,0.80,21.55,-3.15,-6.18
2.40,-2.49,0.80,57.55,6.85,-11.18
2.40,-2.49,0.80,-122.45,-3.15,-6.18
2.40,-2.49,0.80,-158.45,-10.15,13.82
2.40,-2.49,0.80,93.55,6.85,-1.18
2.40,-2.49,0.80,-14.45,-3.15,-11.18
2.40,-2.49,0.80,57.55,-10.15,-1.18
2.40,-2.49,0.80,-86.45,6.85,13.82
2.40,-2.49,0.80,129.55,6.85,3.82
2.40,-2.49,0.80,-158.45,-17.15,-6.18
2.40,-2.49,0.80,-50.45,13.85,8.82
2.40,-2.49,0.80,21.55,-17.15,3.82
2.40,-2.49,0.80,-14.45,13.85,-1.18
2.40,-2.49,0.80,165.55,6.85,13.82
2.40,-2.49,0.80,57.55,-3.15,-1.18
2.40,-2.49,0.80,129.55,13.85,13.82
2.40,-2.49,0.80,93.55,-3.15,13.82
2.40,-2.49,0.80,-158.45,-10.15,-11.18
2.40,-2.49,0.80,-14.45,-10.15,3.82
2.40,-2.49,0.80,57.55,13.85,13.82
2.40,-2.49,0.80,-122.45,-17.15,-11.18
2.40,-2.49,0.80,165.55,13.85,-6.18
2.40,-2.49,0.80,93.55,-10.15,3.82
2.40,-2.49,0.80,-14.45,-3.15,8.82
2.40,-2.49,0.80,-158.45,6.85,3.82
2.40,-2.49,0.80,165.55,-3.15,-6.18
2.40,-2.49,0.80,93.55,-3.15,-11.18
2.40,-2.49,0.80,93.55,6.85,8.82
2.40,-2.49,0.80,-14.45,-17.15,-1.18
2.40,-2.49,0.80,-86.45,13.85,13.82
2.40,-2.49,0.80,-122.45,-17.15,-1.18
2.40,-2.49,0.80,-14.45,6.85,-11.18
2.40,-2.49,0.80,165.55,-17.15,8.82
2.40,-2.49,0.80,165.55,-10.15,-11.18
2.40,-2.49,0.80,129.55,6.85,-11.18
2.40,-2.49,0.80,-86.45,-10.15,3.82
2.40,-2.49,0.80,21.55,-3.15,-1.18
2.40,-2.49,0.80,-158.45,6.85,8.82
2.40,-2.49,0.80,129.55,-3.15,-6.18
2.40,-2.49,0.80,-14.45,6.85,13.82
2.40,-2.49,0.80,-14.45,-10.15,-6.18
2.40,-2.49,0.80,-50.45,13.85,-1.18
2.40,-2.49,0.80,165.55,-10.15,3.82
2.40,-2.49,0.80,57.55,13.85,-6.18
2.40,-2.49,0.80,-122.45,-17.15,13.82
2.40,-2.49,0.80,-122.45,-10.15,13.82
2.40,-2.49,0.80,129.55,-10.15,-11.18
2.40,-2.49,0.80,-122.45,-10.15,8.82
2.40,-2.49,0.80,93.55,-17.15,-6.18
2.40,-2.49,0.80,21.55,6.85,-11.18
2.40,-2.49,0.80,-50.45,13.85,13.82
2.40,-2.49,0.80,129.55,13.85,3.82
2.40,-2.49,0.80,-86.45,-10.15,-1.18
2.40,-2.49,0.80,57.55,-10.15,-11.18
2.40,-2.49,0.80,-86.45,-17.15,-1.18
2.40,-2.49,0.80,129.55,-17.15,-1.18
2.40,-2.49,0.80,129.55,-17.15,13.82
2.40,-2.49,0.80,-122.45,-10.15,-6.18
2.40,-2.49,0.80,129.55,-17.15,3.82
2.40,-2.49,0.80,165.55,6.85,3.82
2.40,-2.49,0.80,-50.45,-17.15,-11.18
2.40,-2.49,0.80,-122.45,-3.15,-1.18
2.40,-2.49,0.80,21.55,6.85,-6.18
2.40,-2.49,0.80,165.55,-17.15,-11.18
2.40,-2.49,0.80,129.55,6.85,-1.18
2.40,-2.49,0.80,-158.45,-3.15,3.82
2.40,-2.49,0.80,57.55,-17.15,3.82
2.40,-2.49,0.80,-50.45,-3.15,3.82
2.40,-2.49,0.80,129.55,-3.15,-1.18
2.40,-2.49,0.80,-86.45,13.85,-6.18
2.40,-2.49,0.80,93.55,-3.15,-1.18
2.40,-2.49,0.80,57.55,6.85,3.82
2.40,-2.49,0.80,-158.45,6.85,-1.18
2.40,-2.49,0.80,165.55,-3.15,-11.18
2.40,-2.49,0.80,-86.45,-3.15,-11.18
2.40,-2.49,0.80,-50.45,-3.15,-6.18
2.40,-2.49,0.80,93.55,13.85,3.82
2.40,-2.49,0.80,21.55,-17.15,-1.18
2.40,-2.49,0.80,-86.45,6.85,-1.18
2.40,-2.49,0.80,93.55,13.85,-6.18
2.40,-2.49,0.80,-122.45,-17.15,-6.18
2.40,-2.49,0.80,-14.45,-3.15,-1.18
2.40,-2.49,0.80,93.55,13.85,-1.18
2.40,-2.49,0.80,-122.45,-17.15,3.82
2.40,-2.49,0.80,-122.45,13.85,8.82
2.40,-2.49,0.80,21.55,-17.15,13.82
2.40,-2.49,0.80,-50.45,-10.15,-11.18
2.40,-2.49,0.80,21.55,-3.15,3.82
2.40,-2.49,0.80,-14.45,-17.15,3.82
2.40,-2.49,0.80,-158.45,-17.15,13.82
2.40,-2.49,0.80,165.55,13.85,8.82
2.40,-2.49,0.80,21.55,13.85,-6.18
2.40,-2.49,0.80,-158.45,13.85,-6.18
2.40,-2.49,0.80,-122.45,6.85,-11.18
2.40,-2.49,0.80,21.55,-17.15,8.82
2.40,-2.49,0.80,129.55,13.85,-11.18
2.40,-2.49,0.80,21.55,13.85,3.82
2.40,-2.49,0.80,-122.45,-10.15,3.82
2.40,-2.49,0.80,-122.45,-3.15,13.82
2.40,-2.49,0.80,129.55,6.85,-6.18
2.40,-2.49,0.80,93.55,6.85,13.82
2.40,-2.49,0.80,165.55,6.85,-6.18
2.40,-2.49,0.80,-50.45,6.85,13.82
2.40,-2.49,0.80,-14.45,13.85,13.82
2.40,-2.49,0.80,21.55,13.85,8.82
2.40,-2.49,0.80,-122.45,6.85,13.82
2.40,-2.49,0.80,57.55,-10.15,-6.18
2.40,-2.49,0.80,21.55,6.85,3.82
2.40,-2.49,0.80,-50.45,-17.15,13.82
2.40,-2.49,0.80,-86.45,-10.15,13.82
2.40,-2.49,0.80,93.55,-10.15,-1.18
2.40,-2.49,0.80,129.55,-10.15,-1.18
2.40,-2.49,0.80,165.55,13.85,3.82
2.40,-2.49,0.80,165.55,-3.15,13.82
2.40,-2.49,0.80,-122.45,6.85,8.82
2.40,-2.49,0.80,93.55,-17.15,3.82
2.40,-2.49,0.80,129.55,-3.15,3.82
2.40,-2.49,0.80,-86.45,-17.15,8.82
2.40,-2.49,0.80,-158.45,-3.15,-6.18
2.40,-2.49,0.80,165.55,13.85,13.82
2.40,-2.49,0.80,93.55,-3.15,-6.18
2.40,-2.49,0.80,21.55,-17.15,-6.18
2.40,-2.49,0.80,93.55,-17.15,13.82
2.40,-2.49,0.80,-14.45,-3.15,13.82
2.40,-2.49,0.80,-86.45,-10.15,-6.18
2.40,-2.49,0.80,-86.45,-17.15,-6.18
2.40,-2.49,0.80,-158.45,-3.15,-11.18
2.40,-2.49,0.80,57.55,-10.15,8.82
2.40,-2.49,0.80,21.55,13.85,-11.18
2.40,-2.49,0.80,165.55,-3.15,-1.18
2.40,-2.49,0.80,93.55,-17.15,8.82
2.40,-2.49,0.80,-14.45,-10.15,13.82
2.40,-2.49,0.80,-158.45,-17.15,3.82
2.40,-2.49,0.80,-50.45,6.85,-11.18
2.40,-2.49,0.80,-86.45,6.85,-11.18
2.40,-2.49,0.80,165.55,6.85,8.82
2.40,-2.49,0.80,93.55,-10.15,-6.18
2.40,-2.49,0.80,-86.45,-17.15,-11.18
2.40,-2.49,0.80,-14.45,-17.15,13.82
2.40,-2.49,0.80,-122.45,-17.15,8.82
2.40,-2.49,0.80,21.55,6.85,8.82
2.40,-2.49,0.80,57.55,6.85,8.82
2.40,-2.49,0.80,57.55,-3.15,-11.18
2.40,-2.49,0.80,57.55,-3.15,8.82
2.40,-2.49,0.80,129.55,-17.15,-6.18
2.40,-2.49,0.80,-14.45,6.85,-1.18
2.40,-2.49,0.80,21.55,-3.15,8.82
2.40,-2.49,0.80,-50.45,-3.15,8.82
2.40,-2.49,0.80,93.55,-10.15,-11.18
2.40,-2.49,0.80,-158.45,13.85,8.82
2.40,-2.49,0.80,21.55,-10.15,3.82
2.40,-2.49,0.80,-50.45,-10.15,-1.18
2.40,-2.49,0.80,-122.45,6.85,-6.18
2.40,-2.49,0.80,93.55,6.85,-11.18
2.40,-2.49,0.80,-86.45,6.85,8.82
0.20,-2.49,1.20,163.08,9.56,-0.73
0.20,-2.49,1.20,127.08,9.56,4.27
0.20,-2.49,1.20,19.08,2.56,9.27
0.20,-2.49,1.20,-160.92,9.56,14.27
0.20,-2.49,1.20,55.08,-14.44,9.27
0.20,-2.49,1.20,-88.92,9.56,4.27
0.20,-2.49,1.20,-52.92,-14.44,4.27
0.20,-2.49,1.20,19.08,9.56,-5.73
0.20,-2.49,1.20,-160.92,16.56,14.27
0.20,-2.49,1.20,127.08,2.56,4.27
0.20,-2.49,1.20,-52.92,9.56,4.27
0.20,-2.49,1.20,-160.92,9.56,-5.73
0.20,-2.49,1.20,163.08,2.56,14.27
0.20,-2.49,1.20,127.08,16.56,9.27
0.20,-2.49,1.20,55.08,-7.44,-0.73
0.20,-2.49,1.20,19.08,-14.44,14.27
0.20,-2.49,1.20,-52.92,16.56,9.27
0.20,-2.49,1.20,127.08,-14.44,14.27
0.20,-2.49,1.20,-16.92,16.56,-0.73
0.20,-2.49,1.20,-16.92,16.56,9.27
0.20,-2.49,1.20,55.08,16.56,-5.73
0.20,-2.49,1.20,55.08,16.56,4.27
0.20,-2.49,1.20,55.08,2.56,-0.73
0.20,-2.49,1.20,-124.92,9.56,4.27
0.20,-2.49,1.20,91.08,-14.44,9.27
0.20,-2.49,1.20,-88.92,-7.44,-5.73
0.20,-2.49,1.20,163.08,-7.44,14.27
0.20,-2.49,1.20,-124.92,16.56,-5.73
0.20,-2.49,1.20,-124.92,-14.44,9.27
0.20,-2.49,1.20,55.08,9.56,9.27
0.20,-2.49,1.20,-52.92,-14.44,-0.73
0.20,-2.49,1.20,-160.92,-14.44,9.27
0.20,-2.49,1.20,-160.92,-14.44,-10.73
0.20,-2.49,1.20,163.08,2.56,4.27
0.20,-2.49,1.20,19.08,16.56,-10.73
0.20,-2.49,1.20,-16.92,-14.44,-10.73
0.20,-2.49,1.20,19.08,-14.44,-10.73
0.20,-2.49,1.20,163.08,16.56,-0.73
0.20,-2.49,1.20,91.08,-14.44,-10.73
0.20,-2.49,1.20,-88.92,-14.44,-5.73
0.20,-2.49,1.20,19.08,16.56,4.27
0.20,-2.49,1.20,-52.92,9.56,-5.73
0.20,-2.49,1.20,163.08,-14.44,-10.73
0.20,-2.49,1.20,-52.92,16.56,-10.73
0.20,-2.49,1.20,-88.92,16.56,-10.73
0.20,-2.49,1.20,-160.92,-7.44,9.27
0.20,-2.49,1.20,-124.92,9.56,9.27
0.20,-2.49,1.20,-16.92,-7.44,-10.73
0.20,-2.49,1.20,127.08,2.56,-0.73
0.20,-2.49,1.20,127.08,-14.44,-0.73
0.20,-2.49,1.20,55.08,2.56,-10.73
0.20,-2.49,1.20,163.08,-7.44,-5.73
0.20,-2.49,1.20,163.08,-14.44,-5.73
0.20,-2.49,1.20,127.08,2.56,14.27
0.20,-2.49,1.20,-88.92,-7.44,9.27
0.20,-2.49,1.20,91.08,16.56,4.27
0.20,-2.49,1.20,163.08,2.56,9.27
0.20,-2.49,1.20,-52.92,16.56,-0.73
0.20,-2.49,1.20,-52.92,2.56,-0.73
0.20,-2.49,1.20,91.08,-7.44,-10.73
0.20,-2.49,1.20,-52.92,9.56,14.27
0.20,-2.49,1.20,163.08,9.56,9.27
0.20,-2.49,1.20,91.08,2.56,4.27
0.20,-2.49,1.20,-52.92,-7.44,-0.73
0.20,-2.49,1.20,-124.92,-7.44,-5.73
0.20,-2.49,1.20,-52.92,-14.44,9.27
0.20,-2.49,1.20,91.08,16.56,-0.73
0.20,-2.49,1.20,163.08,9.56,-10.73
0.20,-2.49,1.20,-160.92,-7.44,4.27
0.20,-2.49,1.20,127.08,9.56,-10.73
0.20,-2.49,1.20,55.08,9.56,4.27
0.20,-2.49,1.20,91.08,9.56,-5.73
0.20,-2.49,1.20,19.08,-7.44,-10.73
0.20,-2.49,1.20,-88.92,-7.44,14.27
0.20,-2.49,1.20,-160.92,-14.44,-5.73
0.20,-2.49,1.20,-52.92,16.56,14.27
0.20,-2.49,1.20,-160.92,16.56,4.27
0.20,-2.49,1.20,-16.92,16.56,4.27
0.20,-2.49,1.20,163.08,-7.44,4.27
0.20,-2.49,1.20,127.08,16.56,-0.73
0.20,-2.49,1.20,-160.92,2.56,-0.73
0.20,-2.49,1.20,-52.92,-14.44,-10.73
0.20,-2.49,1.20,163.08,16.56,9.27
0.20,-2.49,1.20,-88.92,-14.44,-0.73
0.20,-2.49,1.20,-124.92,-7.44,9.27
0.20,-2.49,1.20,91.08,-7.44,14.27
0.20,-2.49,1.20,163.08,16.56,4.27
0.20,-2.49,1.20,91.08,9.56,4.27
0.20,-2.49,1.20,19.08,2.56,-0.73
0.20,-2.49,1.20,-16.92,-7.44,-0.73
0.20,-2.49,1.20,19.08,-7.44,-0.73
0.20,-2.49,1.20,-160.92,16.56,9.27
0.20,-2.49,1.20,19.08,-7.44,9.27
0.20,-2.49,1.20,19.08,9.56,4.27
0.20,-2.49,1.20,163.08,-14.44,4.27
0.20,-2.49,1.20,127.08,-14.44,4.27
0.20,-2.49,1.20,-124.92,9.56,14.27
0.20,-2.49,1.20,-52.92,2.56,9.27
0.20,-2.49,1.20,19.08,16.56,9.27
0.20,-2.49,1.20,-160.92,-7.44,-10.73
0.20,-2.49,1.20,-88.92,-14.44,-10.73
0.20,-2.49,1.20,127.08,2.56,-10.73
0.20,-2.49,1.20,-16.92,2.56,-10.73
0.20,-2.49,1.20,127.08,2.56,9.27
0.20,-2.49,1.20,-124.92,-14.44,14.27
0.20,-2.49,1.20,-124.92,2.56,-10.73
0.20,-2.49,1.20,-88.92,9.56,-10.73
0.20,-2.49,1.20,-52.92,-7.44,-10.73
0.20,-2.49,1.20,-160.92,16.56,-5.73
0.20,-2.49,1.20,-52.92,2.56,-5.73
0.20,-2.49,1.20,127.08,-7.44,14.27
0.20,-2.49,1.20,55.08,-14.44,-5.73
0.20,-2.49,1.20,-16.92,2.56,-0.73
0.20,-2.49,1.20,127.08,16.56,-5.73
0.20,-2.49,1.20,19.08,-14.44,9.27
0.20,-2.49,1.20,19.08,16.56,-5.73
0.20,-2.49,1.20,-124.92,-7.44,-10.73
0.20,-2.49,1.20,91.08,-7.44,9.27
0.20,-2.49,1.20,55.08,9.56,-0.73
0.20,-2.49,1.20,91.08,9.56,14.27
0.20,-2.49,1.20,-88.92,9.56,-0.73
0.20,-2.49,1.20,-124.92,9.56,-5.73
0.20,-2.49,1.20,-52.92,9.56,-10.73
0.20,-2.49,1.20,55.08,2.56,4.27
0.20,-2.49,1.20,163.08,-7.44,-10.73
0.20,-2.49,1.20,91.08,9.56,-0.73
0.20,-2.49,1.20,-160.92,-7.44,-0.73
0.20,-2.49,1.20,-88.92,2.56,-5.73
0.20,-2.49,1.20,-16.92,9.56,9.27
0.20,-2.49,1.20,163.08,-7.44,-0.73
0.20,-2.49,1.20,127.08,9.56,14.27
0.20,-2.49,1.20,127.08,16.56,4.27
0.20,-2.49,1.20,91.08,-14.44,-5.73
0.20,-2.49,1.20,-124.92,-14.44,4.27
0.20,-2.49,1.20,-160.92,9.56,-10.73
0.20,-2.49,1.20,91.08,9.56,-10.73
0.20,-2.49,1.20,-88.92,16.56,-0.73
0.20,-2.49,1.20,-52.92,-7.44,4.27
0.20,-2.49,1.20,163.08,16.56,-10.73
0.20,-2.49,1.20,163.08,2.56,-0.73
0.20,-2.49,1.20,55.08,-7.44,9.27
0.20,-2.49,1.20,-52.92,2.56,4.27
0.20,-2.49,1.20,127.08,-7.44,-10.73
0.20,-2.49,1.20,-88.92,16.56,9.27
0.20,-2.49,1.20,-124.92,16.56,14.27
0.20,-2.49,1.20,-88.92,16.56,4.27
0.20,-2.49,1.20,-16.92,2.56,-5.73
0.20,-2.49,1.20,163.08,9.56,14.27
0.20,-2.49,1.20,-16.92,-14.44,-5.73
0.20,-2.49,1.20,127.08,16.56,-10.73
0.20,-2.49,1.20,-88.92,-14.44,4.27
0.20,-2.49,1.20,-52.92,-7.44,9.27
0.20,-2.49,1.20,19.08,-14.44,-5.73
0.20,-2.49,1.20,-16.92,-7.44,14.27
0.20,-2.49,1.20,-88.92,-14.44,14.27
0.20,-2.49,1.20,91.08,-7.44,-5.73
0.20,-2.49,1.20,-16.92,2.56,9.27
0.20,-2.49,1.20,-16.92,9.56,-0.73
0.20,-2.49,1.20,19.08,9.56,-10.73
0.20,-2.49,1.20,55.08,9.56,-10.73
0.20,-2.49,1.20,-16.92,9.56,14.27
0.20,-2.49,1.20,163.08,-14.44,-0.73
0.20,-2.49,1.20,91.08,2.56,9.27
0.20,-2.49,1.20,-52.92,-7.44,-5.73
0.20,-2.49,1.20,-124.92,9.56,-10.73
0.20,-2.49,1.20,127.08,-7.44,4.27
0.20,-2.49,1.20,-88.92,2.56,9.27
0.20,-2.49,1.20,19.08,-14.44,-0.73
0.20,-2.49,1.20,-52.92,2.56,14.27
0.20,-2.49,1.20,-16.92,-7.44,4.27
0.20,-2.49,1.20,55.08,-7.44,4.27
0.20,-2.49,1.20,55.08,9.56,14.27
0.20,-2.49,1.20,19.08,2.56,4.27
0.20,-2.49,1.20,-52.92,16.56,-5.73
0.20,-2.49,1.20,-16.92,9.56,-10.73
0.20,-2.49,1.20,-160.92,9.56,9.27
0.20,-2.49,1.20,19.08,16.56,-0.73
0.20,-2.49,1.20,19.08,-7.44,-5.73
0.20,-2.49,1.20,91.08,2.56,-10.73
0.20,-2.49,1.20,-16.92,-14.44,14.27
0.20,-2.49,1.20,55.08,16.56,-0.73
0.20,-2.49,1.20,-160.92,16.56,-0.73
0.20,-2.49,1.20,-124.92,-7.44,14.27
0.20,-2.49,1.20,163.08,16.56,-5.73
0.20,-2.49,1.20,-124.92,16.56,-10.73
0.20,-2.49,1.20,163.08,16.56,14.27
0.20,-2.49,1.20,-160.92,16.56,-10.73
0.20,-2.49,1.20,55.08,2.56,14.27
0.20,-2.49,1.20,-88.92,2.56,-0.73
0.20,-2.49,1.20,91.08,2.56,-0.73
0.20,-2.49,1.20,91.08,9.56,9.27
0.20,-2.49,1.20,91.08,2.56,-5.73
0.20,-2.49,1.20,19.08,-14.44,4.27
0.20,-2.49,1.20,-16.92,-7.44,9.27
0.20,-2.49,1.20,-16.92,16.56,-5.73
0.20,-2.49,1.20,19.08,2.56,-5.73
0.20,-2.49,1.20,-124.92,9.56,-0.73
0.20,-2.49,1.20,-124.92,2.56,14.27
0.20,-2.49,1.20,91.08,-14.44,-0.73
0.20,-2.49,1.20,91.08,16.56,-5.73
2.40,-2.49,1.10,68.03,-6.93,-3.81
2.40,-2.49,1.10,-111.97,-6.93,1.19
2.40,-2.49,1.10,-111.97,-13.93,1.19
2.40,-2.49,1.10,68.03,10.07,-13.81
2.40,-2.49,1.10,-75.97,17.07,11.19
2.40,-2.49,1.10,-75.97,3.07,-3.81
2.40,-2.49,1.10,68.03,-13.93,-3.81
2.40,-2.49,1.10,-147.97,-6.93,6.19
2.40,-2.49,1.10,-75.97,-13.93,-8.81
2.40,-2.49,1.10,32.03,3.07,6.19
2.40,-2.49,1.10,68.03,17.07,-3.81
2.40,-2.49,1.10,-147.97,17.07,-3.81
2.40,-2.49,1.10,-111.97,17.07,-3.81
2.40,-2.49,1.10,104.03,17.07,-3.81
2.40,-2.49,1.10,-75.97,10.07,1.19
2.40,-2.49,1.10,176.03,10.07,11.19
2.40,-2.49,1.10,-111.97,10.07,-8.81
2.40,-2.49,1.10,-111.97,17.07,-13.81
2.40,-2.49,1.10,176.03,10.07,-8.81
2.40,-2.49,1.10,-111.97,10.07,6.19
2.40,-2.49,1.10,-147.97,3.07,-3.81
2.40,-2.49,1.10,-75.97,3.07,6.19
2.40,-2.49,1.10,-147.97,-13.93,6.19
2.40,-2.49,1.10,32.03,-13.93,11.19
2.40,-2.49,1.10,-75.97,10.07,11.19
2.40,-2.49,1.10,32.03,10.07,11.19
2.40,-2.49,1.10,-75.97,-13.93,6.19
2.40,-2.49,1.10,140.03,17.07,11.19
2.40,-2.49,1.10,32.03,10.07,-3.81
2.40,-2.49,1.10,-147.97,10.07,11.19
2.40,-2.49,1.10,68.03,17.07,6.19
2.40,-2.49,1.10,-3.97,-13.93,1.19
2.40,-2.49,1.10,-111.97,-6.93,-13.81
2.40,-2.49,1.10,-39.97,10.07,1.19
2.40,-2.49,1.10,32.03,-13.93,-13.81
2.40,-2.49,1.10,-39.97,-6.93,6.19
2.40,-2.49,1.10,-75.97,10.07,-13.81
2.40,-2.49,1.10,-39.97,10.07,-8.81
2.40,-2.49,1.10,140.03,-6.93,-8.81
2.40,-2.49,1.10,140.03,-6.93,11.19
2.40,-2.49,1.10,-111.97,-13.93,-3.81
2.40,-2.49,1.10,-39.97,10.07,11.19
2.40,-2.49,1.10,140.03,10.07,6.19
2.40,-2.49,1.10,-147.97,-6.93,-13.81
2.40,-2.49,1.10,140.03,17.07,-8.81
2.40,-2.49,1.10,-75.97,-13.93,11.19
2.40,-2.49,1.10,-111.97,-6.93,11.19
2.40,-2.49,1.10,104.03,-13.93,11.19
2.40,-2.49,1.10,-39.97,-13.93,-8.81
2.40,-2.49,1.10,-111.97,10.07,-3.81
2.40,-2.49,1.10,68.03,-13.93,-13.81
2.40,-2.49,1.10,-147.97,17.07,-13.81
2.40,-2.49,1.10,-147.97,-6.93,1.19
2.40,-2.49,1.10,-75.97,-6.93,-8.81
2.40,-2.49,1.10,-147.97,-13.93,1.19
2.40,-2.49,1.10,-3.97,-6.93,1.19
2.40,-2.49,1.10,-39.97,10.07,-3.81
2.40,-2.49,1.10,-147.97,-13.93,-8.81
2.40,-2.49,1.10,-147.97,-6.93,-8.81
2.40,-2.49,1.10,140.03,-13.93,-8.81
2.40,-2.49,1.10,176.03,10.07,-3.81
2.40,-2.49,1.10,68.03,10.07,11.19
2.40,-2.49,1.10,-39.97,-13.93,1.19
2.40,-2.49,1.10,140.03,-13.93,11.19
2.40,-2.49,1.10,-111.97,3.07,-13.81
2.40,-2.49,1.10,176.03,3.07,6.19
2.40,-2.49,1.10,140.03,10.07,-8.81
2.40,-2.49,1.10,32.03,-13.93,6.19
2.40,-2.49,1.10,-3.97,3.07,-3.81
2.40,-2.49,1.10,140.03,-13.93,6.19
2.40,-2.49,1.10,-39.97,3.07,1.19
2.40,-2.49,1.10,-39.97,17.07,1.19
2.40,-2.49,1.10,140.03,10.07,-13.81
2.40,-2.49,1.10,-75.97,17.07,6.19
2.40,-2.49,1.10,104.03,3.07,11.19
2.40,-2.49,1.10,-147.97,-13.93,-3.81
2.40,-2.49,1.10,104.03,-13.93,1.19
2.40,-2.49,1.10,140.03,10.07,11.19
2.40,-2.49,1.10,-3.97,3.07,6.19
2.40,-2.49,1.10,104.03,10.07,11.19
2.40,-2.49,1.10,-3.97,-13.93,-8.81
2.40,-2.49,1.10,-111.97,17.07,-8.81
2.40,-2.49,1.10,32.03,17.07,-8.81
2.40,-2.49,1.10,-75.97,-13.93,1.19
2.40,-2.49,1.10,176.03,10.07,-13.81
2.40,-2.49,1.10,140.03,3.07,-8.81
2.40,-2.49,1.10,104.03,10.07,-3.81
2.40,-2.49,1.10,-39.97,-13.93,-3.81
2.40,-2.49,1.10,-3.97,10.07,-13.81
2.40,-2.49,1.10,176.03,3.07,-8.81
2.40,-2.49,1.10,104.03,-6.93,1.19
2.40,-2.49,1.10,68.03,-6.93,1.19
2.40,-2.49,1.10,176.03,-6.93,-8.81
2.40,-2.49,1.10,-3.97,10.07,1.19
2.40,-2.49,1.10,104.03,-6.93,-3.81
2.40,-2.49,1.10,-147.97,10.07,-3.81
2.40,-2.49,1.10,-111.97,3.07,-3.81
2.40,-2.49,1.10,-3.97,-13.93,-13.81
2.40,-2.49,1.10,68.03,10.07,-3.81
2.40,-2.49,1.10,-3.97,-13.93,11.19
2.40,-2.49,1.10,-111.97,10.07,11.19
2.40,-2.49,1.10,-147.97,3.07,1.19
2.40,-2.49,1.10,68.03,-6.93,-13.81
2.40,-2.49,1.10,-147.97,-13.93,-13.81
2.40,-2.49,1.10,-39.97,3.07,-8.81
2.40,-2.49,1.10,-3.97,17.07,-13.81
2.40,-2.49,1.10,32.03,-6.93,1.19
2.40,-2.49,1.10,32.03,17.07,11.19
2.40,-2.49,1.10,176.03,3.07,11.19
2.40,-2.49,1.10,140.03,-13.93,-3.81
2.40,-2.49,1.10,-75.97,17.07,-3.81
2.40,-2.49,1.10,-111.97,-13.93,6.19
